avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
52101.66667,4.52E+10,2.60E+09,7.40E+07,6.68E+07,0,0,589.5,2.56E+08,13285,6,11104.16667,1963630,0.5,1716032.167,53086.66667,15.5,1.166666667,1.666666667,7.17E+07,16,1.86E+08,5066181.667,5636884.833,application_1546150729744_0102
59227.33333,5.17E+10,3.10E+09,8.10E+07,6.84E+07,0,0,926,2.38E+08,13314,6,9841.833333,2371189.333,0.666666667,1749083.167,64103.66667,14,1.166666667,1.166666667,7.82E+07,14.5,1.71E+08,5177057.667,6154637.833,application_1546150729744_0101
36317.16667,3.01E+10,1.02E+09,4.55E+07,5.63E+07,0,0,517,2.39E+08,13397,6,8663,700587,0.666666667,1613592.667,18940.16667,28.83333333,2.166666667,1.333333333,4.44E+07,30,1.21E+08,4251678.167,3444097.833,application_1546150729744_0100
43913.16667,3.53E+10,1.27E+09,5.09E+07,5.88E+07,0,0,524.5,2.38E+08,13355,6,9523.833333,906644.8333,1,1630303.667,24510.5,24.33333333,1.666666667,1.833333333,4.98E+07,25,1.91E+08,4466347.167,3878516.167,application_1546150729744_0098
38998.5,3.06E+10,1.00E+09,4.52E+07,5.61E+07,0,0,527,2.34E+08,13400,6,9834.333333,689469.5,0.833333333,1612720.667,18649.5,29.33333333,2.166666667,194.3333333,4.41E+07,30.5,1.66E+08,4238615.667,3420899.167,application_1546150729744_0096
47895,4.00E+10,1.82E+09,6.12E+07,6.30E+07,0,0,595.8333333,2.50E+08,13269,6,9917.333333,1340318,0.833333333,1665473.667,36233.83333,18.83333333,1.833333333,1.333333333,5.94E+07,19.5,2.20E+08,4789945.167,4665412.667,application_1546150729744_0094
47373.33333,3.94E+10,1.47E+09,5.47E+07,6.04E+07,0,0,589.3333333,2.33E+08,13336,6,10427.83333,1063034.667,0.833333333,1642989.667,28739.16667,21.83333333,1.666666667,1.5,5.33E+07,22.5,1.55E+08,4599728.667,4179146.167,application_1546150729744_0093
51491.66667,4.55E+10,2.30E+09,6.90E+07,6.56E+07,0,0,585.5,2.35E+08,13421,6,8340.166667,1712517.5,1.166666667,1695666.667,46298.16667,16.5,1.166666667,1.166666667,6.71E+07,17,2.19E+08,4974982.667,5248711,application_1546150729744_0091
48437.16667,4.00E+10,1.68E+09,5.88E+07,6.21E+07,0,0,492,2.43E+08,13361,6,10017.33333,1233134.5,1,1656787.667,33338.5,19.83333333,1.666666667,1.5,5.72E+07,20.5,1.74E+08,4722449.667,4483728,application_1546150729744_0090
84410.5,5.58E+10,1.34E+08,5.72E+07,1.19E+08,6.71E+08,6.27E+07,2082.5,6.63E+08,4331,2,29592,0,0.5,4670316.5,0,12,1,1,5.72E+07,12,3.53E+08,8789202.5,4118957,application_1546150729744_0087
58718.5,4.55E+10,1.89E+09,1.21E+08,6.35E+07,7.29E+08,7.78E+07,538.6666667,2.34E+08,13434,6,16815.83333,1401169.333,0.833333333,1670412.167,37880,29.83333333,2,1.666666667,1.17E+08,31,1.34E+08,4824619.167,9256396.833,application_1546150729744_0083
47420.66667,3.60E+10,1.75E+09,6.00E+07,6.26E+07,2.24E+08,2.09E+07,562,2.51E+08,13317,6,14269.83333,1284418.833,0.666666667,1660947.667,34725.16667,19.33333333,1.666666667,1.166666667,5.83E+07,20,1.80E+08,4755526.167,4571764.5,application_1546150729744_0082
44411.66667,3.25E+10,1.19E+09,4.93E+07,5.81E+07,3.80E+08,3.45E+07,502.5,2.36E+08,13368,6,14127.16667,838021.3333,0.833333333,1624732.167,22653.33333,25.5,1.666666667,1539.166667,4.79E+07,26.5,1.62E+08,4399592.167,3738878.5,application_1546150729744_0081
49120.16667,3.90E+10,1.48E+09,5.47E+07,6.04E+07,5.61E+08,5.01E+07,512.1666667,2.30E+08,13379,6,11282.83333,1063003,0.833333333,1642989.667,28739.16667,21.83333333,1.666666667,1.5,5.33E+07,22.5,1.46E+08,4599728.667,4179146.167,application_1546150729744_0078
